candidate_id,previous_period,period,provider,provider_name,code_a,code_b,before_a,after_a,change_a,before_b,after_b,change_b,absolute_change_ratio,paired_net_change,target_code,target_change_share_national_pct,classification,disposition,evidence_file,author_disposition,event,adjacent_total,cause,source_file,official_evidence_url,name_before,name_after
PE142,2025-10,2025-11,U6A5N,ACES CHISWICK,,,,,,,,,,,,,first_observed_entry,caveat; preserve official monthly scope,anomaly_provider_presence_events.csv,"Reviewed; retain observed monthly scope. Keep documented cause where sourced, otherwise unknown; missing reporting and coverage caveats added.",appears,3.0,not established from counts,202511-RTT-November2025-incomplete-pathways.csv,,,
PE143,2025-10,2025-11,V8A3H,SPAMEDICA SHEFFIELD COMMUNITY DIAGNOSTIC & TREATMENT CENTRE,,,,,,,,,,,,,reappearance_after_gap,caveat; preserve official monthly scope,anomaly_provider_presence_events.csv,"Reviewed; retain observed monthly scope. Keep documented cause where sourced, otherwise unknown; missing reporting and coverage caveats added.",appears,1.0,not established from counts,202511-RTT-November2025-incomplete-pathways.csv,,,
PE144,2025-10,2025-11,W7J4C,ACES MANCHESTER,,,,,,,,,,,,,first_observed_entry,caveat; preserve official monthly scope,anomaly_provider_presence_events.csv,"Reviewed; retain observed monthly scope. Keep documented cause where sourced, otherwise unknown; missing reporting and coverage caveats added.",appears,6.0,not established from counts,202511-RTT-November2025-incomplete-pathways.csv,,,
PE145,2025-10,2025-11,X7Y2H,ACES WILMSLOW,,,,,,,,,,,,,first_observed_entry,caveat; preserve official monthly scope,anomaly_provider_presence_events.csv,"Reviewed; retain observed monthly scope. Keep documented cause where sourced, otherwise unknown; missing reporting and coverage caveats added.",appears,1.0,not established from counts,202511-RTT-November2025-incomplete-pathways.csv,,,
PE146,2025-10,2025-11,Y7W8F,ACES SOUTHAMPTON - EAST ST,,,,,,,,,,,,,first_observed_entry,caveat; preserve official monthly scope,anomaly_provider_presence_events.csv,"Reviewed; retain observed monthly scope. Keep documented cause where sourced, otherwise unknown; missing reporting and coverage caveats added.",appears,1.0,not established from counts,202511-RTT-November2025-incomplete-pathways.csv,,,
PE147,2025-10,2025-11,Z4F8Y,ACES DARTFORD,,,,,,,,,,,,,first_observed_entry,caveat; preserve official monthly scope,anomaly_provider_presence_events.csv,"Reviewed; retain observed monthly scope. Keep documented cause where sourced, otherwise unknown; missing reporting and coverage caveats added.",appears,39.0,not established from counts,202511-RTT-November2025-incomplete-pathways.csv,,,
PE148,2025-11,2025-12,F4B0R,SPAMEDICA GUILDFORD,,,,,,,,,,,,,first_observed_entry,caveat; preserve official monthly scope,anomaly_provider_presence_events.csv,"Reviewed; retain observed monthly scope. Keep documented cause where sourced, otherwise unknown; missing reporting and coverage caveats added.",appears,1.0,not established from counts,202512-RTT-December2025-incomplete-pathways.csv,,,
PE149,2025-11,2025-12,K3V9U,SPAMEDICA STEVENAGE COMMUNITY DIAGNOSTIC & TREATMENT CENTRE,,,,,,,,,,,,,first_observed_entry,caveat; preserve official monthly scope,anomaly_provider_presence_events.csv,"Reviewed; retain observed monthly scope. Keep documented cause where sourced, otherwise unknown; missing reporting and coverage caveats added.",appears,3.0,not established from counts,202512-RTT-December2025-incomplete-pathways.csv,,,
PE150,2025-11,2025-12,K7J9E,ANGLIA COMMUNITY EYE SERVICE - NORWICH,,,,,,,,,,,,,first_observed_entry,caveat; preserve official monthly scope,anomaly_provider_presence_events.csv,"Reviewed; retain observed monthly scope. Keep documented cause where sourced, otherwise unknown; missing reporting and coverage caveats added.",appears,1.0,not established from counts,202512-RTT-December2025-incomplete-pathways.csv,,,
PE151,2025-11,2025-12,NT225,"NUFFIELD HEALTH, LEEDS HOSPITAL",,,,,,,,,,,,,last_observed_exit,caveat; preserve official monthly scope,anomaly_provider_presence_events.csv,"Reviewed; retain observed monthly scope. Keep documented cause where sourced, otherwise unknown; missing reporting and coverage caveats added.",disappears,1285.0,not established from counts,202511-RTT-November2025-incomplete-pathways.csv,,,
PE152,2025-11,2025-12,Q4W9A,ACES SOUTHAMPTON,,,,,,,,,,,,,first_observed_entry,caveat; preserve official monthly scope,anomaly_provider_presence_events.csv,"Reviewed; retain observed monthly scope. Keep documented cause where sourced, otherwise unknown; missing reporting and coverage caveats added.",appears,1.0,not established from counts,202512-RTT-December2025-incomplete-pathways.csv,,,
PE153,2025-11,2025-12,R6X7C,SPAMEDICA MACCLESFIELD COMMUNITY DIAGNOSTIC & TREATMENT CENTRE,,,,,,,,,,,,,first_observed_entry,caveat; preserve official monthly scope,anomaly_provider_presence_events.csv,"Reviewed; retain observed monthly scope. Keep documented cause where sourced, otherwise unknown; missing reporting and coverage caveats added.",appears,1.0,not established from counts,202512-RTT-December2025-incomplete-pathways.csv,,,
PE154,2025-11,2025-12,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",,,,,,,,,,,,,reappearance_after_gap,caveat; preserve official monthly scope,anomaly_provider_presence_events.csv,"Reviewed; retain observed monthly scope. Keep documented cause where sourced, otherwise unknown; missing reporting and coverage caveats added.",appears,68913.0,not established from counts,202512-RTT-December2025-incomplete-pathways.csv,,,
PE155,2025-11,2025-12,X7M7U,ACES LAKESIDE,,,,,,,,,,,,,first_observed_entry,caveat; preserve official monthly scope,anomaly_provider_presence_events.csv,"Reviewed; retain observed monthly scope. Keep documented cause where sourced, otherwise unknown; missing reporting and coverage caveats added.",appears,2.0,not established from counts,202512-RTT-December2025-incomplete-pathways.csv,,,
PE156,2025-12,2026-01,D1V5N,ACES BOLTON,,,,,,,,,,,,,first_observed_entry,caveat; preserve official monthly scope,anomaly_provider_presence_events.csv,"Reviewed; retain observed monthly scope. Keep documented cause where sourced, otherwise unknown; missing reporting and coverage caveats added.",appears,1.0,not established from counts,202601-RTT-January2026-incomplete-pathways.csv,,,
PE157,2025-12,2026-01,E6F9I,ACES BRADFORD,,,,,,,,,,,,,first_observed_entry,caveat; preserve official monthly scope,anomaly_provider_presence_events.csv,"Reviewed; retain observed monthly scope. Keep documented cause where sourced, otherwise unknown; missing reporting and coverage caveats added.",appears,1.0,not established from counts,202601-RTT-January2026-incomplete-pathways.csv,,,
PE158,2025-12,2026-01,F2C9F,ACES HARLEY STREET,,,,,,,,,,,,,first_observed_entry,caveat; preserve official monthly scope,anomaly_provider_presence_events.csv,"Reviewed; retain observed monthly scope. Keep documented cause where sourced, otherwise unknown; missing reporting and coverage caveats added.",appears,3.0,not established from counts,202601-RTT-January2026-incomplete-pathways.csv,,,
PE159,2025-12,2026-01,N1L8R,ACES MANCHESTER ST JOHNS STREET,,,,,,,,,,,,,first_observed_entry,caveat; preserve official monthly scope,anomaly_provider_presence_events.csv,"Reviewed; retain observed monthly scope. Keep documented cause where sourced, otherwise unknown; missing reporting and coverage caveats added.",appears,8.0,not established from counts,202601-RTT-January2026-incomplete-pathways.csv,,,
PE160,2025-12,2026-01,N8Z8E,ACES TORQUAY,,,,,,,,,,,,,first_observed_entry,caveat; preserve official monthly scope,anomaly_provider_presence_events.csv,"Reviewed; retain observed monthly scope. Keep documented cause where sourced, otherwise unknown; missing reporting and coverage caveats added.",appears,5.0,not established from counts,202601-RTT-January2026-incomplete-pathways.csv,,,
PE161,2025-12,2026-01,O1B1P,ACES PLYMOUTH,,,,,,,,,,,,,first_observed_entry,caveat; preserve official monthly scope,anomaly_provider_presence_events.csv,"Reviewed; retain observed monthly scope. Keep documented cause where sourced, otherwise unknown; missing reporting and coverage caveats added.",appears,1.0,not established from counts,202601-RTT-January2026-incomplete-pathways.csv,,,
PE162,2025-12,2026-01,P1G3N,ACES LEEDS WHITE ROSE,,,,,,,,,,,,,first_observed_entry,caveat; preserve official monthly scope,anomaly_provider_presence_events.csv,"Reviewed; retain observed monthly scope. Keep documented cause where sourced, otherwise unknown; missing reporting and coverage caveats added.",appears,4.0,not established from counts,202601-RTT-January2026-incomplete-pathways.csv,,,
PE163,2025-12,2026-01,S8O6A,ACES MANCHESTER TRAFFORD,,,,,,,,,,,,,first_observed_entry,caveat; preserve official monthly scope,anomaly_provider_presence_events.csv,"Reviewed; retain observed monthly scope. Keep documented cause where sourced, otherwise unknown; missing reporting and coverage caveats added.",appears,4.0,not established from counts,202601-RTT-January2026-incomplete-pathways.csv,,,
PE164,2025-12,2026-01,T1I9W,ACES LINCOLN,,,,,,,,,,,,,first_observed_entry,caveat; preserve official monthly scope,anomaly_provider_presence_events.csv,"Reviewed; retain observed monthly scope. Keep documented cause where sourced, otherwise unknown; missing reporting and coverage caveats added.",appears,3.0,not established from counts,202601-RTT-January2026-incomplete-pathways.csv,,,
PE165,2025-12,2026-01,X0R3Y,ACES LEEDS KING STREET,,,,,,,,,,,,,first_observed_entry,caveat; preserve official monthly scope,anomaly_provider_presence_events.csv,"Reviewed; retain observed monthly scope. Keep documented cause where sourced, otherwise unknown; missing reporting and coverage caveats added.",appears,22.0,not established from counts,202601-RTT-January2026-incomplete-pathways.csv,,,
PE166,2025-12,2026-01,X1M4L,ACES MAIDSTONE,,,,,,,,,,,,,first_observed_entry,caveat; preserve official monthly scope,anomaly_provider_presence_events.csv,"Reviewed; retain observed monthly scope. Keep documented cause where sourced, otherwise unknown; missing reporting and coverage caveats added.",appears,3.0,not established from counts,202601-RTT-January2026-incomplete-pathways.csv,,,
PE167,2026-01,2026-02,ACG39,NEWMEDICA - SWINDON,,,,,,,,,,,,,last_observed_exit,caveat; preserve official monthly scope,anomaly_provider_presence_events.csv,"Reviewed; retain observed monthly scope. Keep documented cause where sourced, otherwise unknown; missing reporting and coverage caveats added.",disappears,15.0,not established from counts,202601-RTT-January2026-incomplete-pathways.csv,,,
PE168,2026-01,2026-02,V8A3H,SPAMEDICA SHEFFIELD COMMUNITY DIAGNOSTIC & TREATMENT CENTRE,,,,,,,,,,,,,temporary_gap,caveat; preserve official monthly scope,anomaly_provider_presence_events.csv,"Reviewed; retain observed monthly scope. Keep documented cause where sourced, otherwise unknown; missing reporting and coverage caveats added.",disappears,1.0,not established from counts,202601-RTT-January2026-incomplete-pathways.csv,,,
PE169,2026-02,2026-03,A1S9E,OPTEGRA EYE HOSPITAL YORK,,,,,,,,,,,,,first_observed_entry,caveat; preserve official monthly scope,anomaly_provider_presence_events.csv,"Reviewed; retain observed monthly scope. Keep documented cause where sourced, otherwise unknown; missing reporting and coverage caveats added.",appears,472.0,not established from counts,202603-RTT-March2026-incomplete-pathways.csv,,,
PE170,2026-02,2026-03,A5E1F,OPTEGRA EYE HOSPITAL PRESTON,,,,,,,,,,,,,first_observed_entry,caveat; preserve official monthly scope,anomaly_provider_presence_events.csv,"Reviewed; retain observed monthly scope. Keep documented cause where sourced, otherwise unknown; missing reporting and coverage caveats added.",appears,233.0,not established from counts,202603-RTT-March2026-incomplete-pathways.csv,,,
PE171,2026-02,2026-03,A6U7U,OPTEGRA EYE HOSPITAL NOTTINGHAM,,,,,,,,,,,,,first_observed_entry,caveat; preserve official monthly scope,anomaly_provider_presence_events.csv,"Reviewed; retain observed monthly scope. Keep documented cause where sourced, otherwise unknown; missing reporting and coverage caveats added.",appears,75.0,not established from counts,202603-RTT-March2026-incomplete-pathways.csv,,,
PE172,2026-02,2026-03,A8L1O,OPTEGRA EYE HOSPITAL LEICESTER,,,,,,,,,,,,,first_observed_entry,caveat; preserve official monthly scope,anomaly_provider_presence_events.csv,"Reviewed; retain observed monthly scope. Keep documented cause where sourced, otherwise unknown; missing reporting and coverage caveats added.",appears,121.0,not established from counts,202603-RTT-March2026-incomplete-pathways.csv,,,
PE173,2026-02,2026-03,B6Z0N,OPTEGRA EYE HOSPITAL UTTOXETER,,,,,,,,,,,,,first_observed_entry,caveat; preserve official monthly scope,anomaly_provider_presence_events.csv,"Reviewed; retain observed monthly scope. Keep documented cause where sourced, otherwise unknown; missing reporting and coverage caveats added.",appears,258.0,not established from counts,202603-RTT-March2026-incomplete-pathways.csv,,,
PE174,2026-02,2026-03,D0Y2J,OPTEGRA AT HAVANT HEALTH CENTRE (HAVANT),,,,,,,,,,,,,first_observed_entry,caveat; preserve official monthly scope,anomaly_provider_presence_events.csv,"Reviewed; retain observed monthly scope. Keep documented cause where sourced, otherwise unknown; missing reporting and coverage caveats added.",appears,25.0,not established from counts,202603-RTT-March2026-incomplete-pathways.csv,,,
PE175,2026-02,2026-03,D1V5N,ACES BOLTON,,,,,,,,,,,,,temporary_gap,caveat; preserve official monthly scope,anomaly_provider_presence_events.csv,"Reviewed; retain observed monthly scope. Keep documented cause where sourced, otherwise unknown; missing reporting and coverage caveats added.",disappears,1.0,not established from counts,202602-RTT-February2026-incomplete-pathways.csv,,,
PE176,2026-02,2026-03,D9E5L,OPTEGRA EYE HOSPITAL BRIGHTON,,,,,,,,,,,,,first_observed_entry,caveat; preserve official monthly scope,anomaly_provider_presence_events.csv,"Reviewed; retain observed monthly scope. Keep documented cause where sourced, otherwise unknown; missing reporting and coverage caveats added.",appears,758.0,not established from counts,202603-RTT-March2026-incomplete-pathways.csv,,,
PE177,2026-02,2026-03,DXN,MODALITY LLP,,,,,,,,,,,,,first_observed_entry,caveat; preserve official monthly scope,anomaly_provider_presence_events.csv,"Reviewed; retain observed monthly scope. Keep documented cause where sourced, otherwise unknown; missing reporting and coverage caveats added.",appears,264.0,not established from counts,202603-RTT-March2026-incomplete-pathways.csv,,,
PE178,2026-02,2026-03,E4K5T,OPTEGRA EYE HOSPITAL NEWCASTLE,,,,,,,,,,,,,first_observed_entry,caveat; preserve official monthly scope,anomaly_provider_presence_events.csv,"Reviewed; retain observed monthly scope. Keep documented cause where sourced, otherwise unknown; missing reporting and coverage caveats added.",appears,436.0,not established from counts,202603-RTT-March2026-incomplete-pathways.csv,,,
